timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1700008843306,1053,HTTP Request,200,OK,Thread Group 1-1,text,true,,10301,116,1,1,https://octoperf.com/,1040,0,770
1700008843331,1024,HTTP Request,200,OK,Thread Group 1-1,text,true,,10300,116,1,1,https://octoperf.com/,1011,0,759
