timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1700007475369,822,FTP Request,000,java.io.FileNotFoundException:  (The system cannot find the path specified),Thread Group 1-1,,false,,0,0,1,1,ftp://ftp.dlptest.com//test.txt (Ascii)  <-,281,0,0
1700007475369,830,FTP Request,000,java.io.FileNotFoundException:  (The system cannot find the path specified),Thread Group 1-1,,false,,0,0,1,1,ftp://ftp.dlptest.com//test.txt (Ascii)  <-,281,0,0
